,index,adventure,software training,photo editing,indie,education,action,animation &amp; modeling,early access,free to play,audio production,massively multiplayer,design &amp; illustration,utilities,sports,racing,rpg,accounting,simulation,casual,strategy,video production,game
8734,97045,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,skyling: garden defense
8735,97046,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,rpg maker mv - japanese character generator expansion 3
8736,97047,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,city of rott: streets of rott
8737,97048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,among the innocent: a stricken tale
8738,97049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,agricola: all creatures big and small
8739,97050,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,revolve soundtrack
8740,97051,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,boor
8741,97052,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,revolve
8742,97053,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,pixel puzzles ultimate - puzzle pack: wild west
8743,97054,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,battle islands: commanders
8744,97055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,rocksmith® 2014 edition – remastered – coldplay - “viva la vida”
8745,97056,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,pixel puzzles ultimate - puzzle pack: landscapes xl
8746,97057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,rocksmith® 2014 edition – remastered – coldplay - “yellow”
8747,97058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,rocksmith® 2014 edition – remastered – coldplay - “the scientist”
8748,97059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,drawn™: trail of shadows collector's edition
8749,97060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fairy fencer f adf deluxe pack | デラックスセット | 數位附錄套組
8750,97061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fairy fencer f advent dark force | フェアリーフェンサー エフ advent dark force | 妖精劍士 f advent dark force
8751,97062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fairy fencer f adf fairy set 1: ahab and leela | 妖聖セット１『アハブ』『リーラ』 | 妖聖套組１「亞哈」「里拉」
8752,97063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fairy fencer f adf fairy set 3: lars and foxer | 妖聖セット３『ラース』『フォクサー』 | 妖聖套組３「拉斯」「弗克沙」
8753,97064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fairy fencer f adf fairy set 2: aques and drulger | 妖聖セット２『アクエス』『ドルルガー』 | 妖聖套組２「阿克耶斯」「特魯魯格」
8754,97065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fairy fencer f adf ultimate fencer accessory set | 最強フェンサー装飾品セット | 最強妖聖飾品套組
8755,97066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fairy fencer f adf ultimate fencer armor set | 最強フェンサー防具セット | 最強劍士防具套組
8756,97067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fairy fencer f adf veteran fencer accessory set | 上級フェンサー装飾品セット | 高階劍士飾品套組
8757,97068,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bang bang fruit
8758,97069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bob saget: that's what i'm talking about
8759,97070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,fairy fencer f adf veteran fencer armor set | 上級フェンサー防具セット | 高階劍士防具套組
8760,97071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brian posehn: the fartist
8761,97072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d.l. hughley: clear
8762,97073,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,space ripper
8763,97074,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,hidden folks
8764,97075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike birbiglia: what i should have said was nothing
8765,97076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,defcon vr
8766,97077,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,holy potatoes! we’re in space?! soundtrack
8767,97078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ts marketplace: sahimms 901 wagon pack add-on
8768,97079,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,holy potatoes! we’re in space?! soundtrack flac
8769,97080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ts marketplace: hbillns 303 wagon pack add-on
8770,97081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ts marketplace: falns 121 wagon pack add-on
8771,97082,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,zangeki warp
8772,97083,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ded: collection edition
8773,97084,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,mutant fighting cup 2
8774,97085,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,sumer
8775,97086,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,copoka
8776,97087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,treehouse basketball
8777,97088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sky sanctuary
8778,97089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,soul searching
8779,97090,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bear with me - episode two
8780,97091,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,thehunter: call of the wild™
8781,97092,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,articy:draft 3
8782,97093,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,snakes - n - ladders : origins - episode 1
8783,97094,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,blast-off original soundtrack
8784,97095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,homebound
8785,97096,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,heroes of arca
8786,97097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train simulator: öbb 4020 emu add-on
8787,97098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,train simulator: mittenwaldbahn: garmisch-partenkirchen - innsbruck route add-on
8788,97099,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,canvas the gallery
8789,97100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,tank battle: 1945
8790,97101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,ashes of the singularity: escalation - epic map pack dlc
8791,97102,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mall empire
8792,97103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,ashes of the singularity: escalation - overlord scenario pack dlc
8793,97104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,ashes of the singularity: escalation - turtle wars dlc
8794,97105,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,ashes of the singularity: escalation - gauntlet dlc
8795,97106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,the nascar foundation pack
8796,97107,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nakedman vs the clothes
8797,97108,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,golf it!
8798,97109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,pit pass 5
8799,97110,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,roofbot
8800,97111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inmind 2 vr
8801,97112,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,pixel puzzles junior
8802,97113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug stanhope: beer hall putsch
8803,97114,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,the curse of yendor
8804,97115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iliza shlesinger: war paint
8805,97116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,craig ferguson: i'm here to help
8806,97117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kevin hart presents: plastic cup boyz
8807,97118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,steve-o: guilty as charged
8808,97119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tommy davidson: takin' it to d.c.
8809,97120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dennis miller: america 180°
8810,97121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lisa lampanelli: back to the drawing board
8811,97122,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,entangle
8812,97123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tom papa: freaked out
8813,97124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,syrian warfare
8814,97125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,zup! 4
8815,97126,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,the journeyman project 1: pegasus prime
8816,97127,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,spoids
8817,97128,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,feminazi: the triggering
8818,97129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,neon arena
8819,97130,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a shooty bit
8820,97131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,feminazi: the triggering soundtrack
8821,97132,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,cavern escape
8822,97133,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,car mechanic simulator 2015 - total modifications
8823,97134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,holo-graham
8824,97135,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,beyond magic
8825,97136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,vincere totus astrum
8826,97137,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,banned footage vol.1
8827,97138,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,pixel puzzles ultimate - puzzle pack: chernobyl
8828,97139,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,pixel puzzles ultimate - puzzle pack: volcanoes
8829,97140,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,bob's game
8830,97141,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,moccasin
8831,97142,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,mad dojo
8832,97143,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,vrc pro asia on-road tracks deluxe 2
8833,97144,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,vrc pro americas on-road tracks deluxe
8834,97145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2017 team update
8835,97146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,storage inc 2
8836,97147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,housekeeping vr
8837,97148,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,rocket league® - hot wheels® bone shaker™
8838,97149,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,rocket league® - hot wheels® twin mill™ iii
8839,97150,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,ethereal legends
8840,97151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tommy davidson: illin' in philly
8841,97152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,rocksmith® 2014 edition – remastered – beastie boys - “no sleep till brooklyn”
8842,97153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,rocksmith® 2014 edition – remastered – beastie boys song pack
8843,97154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,rocksmith® 2014 edition – remastered – beastie boys - “fight for your right”
8844,97155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,rocksmith® 2014 edition – remastered – beastie boys - “sabotage”
8845,97156,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,berserk and the band of the hawk
8846,97157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,night in the woods
8847,97158,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beyond enemy lines
8848,97159,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,tales of berseria™ - adventure item pack 5
8849,97160,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,tales of berseria™ - tales of legacy bundle
8850,97161,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,pixel privateers
8851,97162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,lit
8852,97163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,berserk - exclusive costumes
8853,97164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,dark realm: queen of flames collector's edition
8854,97165,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,pixel privateers - official soundtrack
8855,97166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,game of aces
8856,97167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,marc maron: thinky pain
8857,97168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sam kinison: breaking the rules
8858,97169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bill hicks: sane man
8859,97170,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,fantasy grounds - monster & treasure of airhde (castles & crusades)
8860,97171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sam kinison: family entertainment hour
8861,97172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,iliza shlesinger: freezing hot
8862,97173,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,fantasy grounds - c2 shades of mist (castles and crusades)
8863,97174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,fantasy grounds - castellan's guide to arms & armor (castles & crusades)
8864,97175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,nobunaga’s ambition: sengoku gunyuuden / 信長の野望・戦国群雄伝
8865,97176,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,fantasy grounds - c1 the mortality of green (castles and crusades)
8866,97177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,romance of the three kingdoms ⅲ / 三國志ⅲ
8867,97178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,bandit kings of ancient china / 水滸伝・天命の誓い
8868,97179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,berserk - guts costume: banquet attire
8869,97180,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,berserk - casca costume: guts' tank top
8870,97181,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,berserk - casca costume: winter clothes
8871,97182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,berserk - schierke costume: town girl
8872,97183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,berserk - schierke costume: golem
8873,97184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mike birbiglia: my girlfriend's boyfriend
8874,97185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,andy kaufman: my breakfast with blassie
8875,97186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,doug benson: doug dynasty
8876,97187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,eugene mirman: vegan on his way to the complain store
8877,97188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cyber jolt
8878,97189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kathleen madigan: madigan again
8879,97190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kevin hart presents keith robinson: back of the bus funny
8880,97191,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,madout2 bigcity
8881,97192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,journey: benjamin's adventures
8882,97193,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,peak angle: drift online - germany cars pack
8883,97194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,space fist
8884,97195,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,unexplored
8885,97196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,ride 2 2017 top bikes pack
8886,97197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,fsx steam edition: hawker heroes add-on
8887,97198,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,anarchy online
8888,97199,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,anarchy online: access level 200 heckler juices
8889,97200,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,anarchy online: rubi-ka new colonist bundle
8890,97201,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,freestylefootball - starter pack
8891,97202,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,open sorcery
8892,97203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,climbtime
8893,97204,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,shift happens
8894,97205,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,polterheist
8895,97206,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,beauty bounce
8896,97207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mixcast studio
8897,97208,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,northgard
8898,97209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,mystery tales: the lost hope collector's edition
8899,97210,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,virtual battlemap dlc - space dungeons
8900,97211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,of light and darkness
8901,97212,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,n0-exit
8902,97213,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,granado espada
8903,97214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inception vr
8904,97215,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,fpv air tracks - supporter pack
8905,97216,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,drop hunt - adventure puzzle
8906,97217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,paulo's wing
8907,97218,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,the exiled
8908,97219,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,the exiled - nomad pack
8909,97220,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,the exiled - vanguard pack
8910,97221,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,the exiled - seeker pack
8911,97222,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,school of talent: suzu-route
8912,97223,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,frog hop soundtrack
8913,97224,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,badass hero
8914,97225,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,seasteader
8915,97226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flute master - trick or treat
8916,97227,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,blackwake
8917,97228,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,kbyte
8918,97229,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flute master - epic christmas
8919,97230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost in the ocean vr
8920,97231,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,the inner darkness
8921,97232,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,midnight at the celestial palace: chapter i
8922,97233,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hollow knight - official soundtrack
8923,97234,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hollow knight
8924,97235,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,pd artist 10
8925,97236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cut cut buffet
8926,97237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,wizrogue - labyrinth of wizardry
8927,97238,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,resumemaker® professional deluxe
8928,97239,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,downward
8929,97240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,just vr slingshot target practice
8930,97241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mint muse sound flare
8931,97242,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,icey - ucey's awakening
8932,97243,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,dungeon painter studio
8933,97244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smackitball
8934,97245,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rogue'n roll
8935,97246,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,alien attack: zero
8936,97247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,germ wars soundtrack
8937,97248,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,syrian warfare original soundtrack
8938,97249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,vr audio visualizer
8939,97250,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,furious angels
8940,97251,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,armored gear
8941,97252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,eraser & builder
8942,97253,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,torment: tides of numenera - legacy edition upgrade
8943,97254,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,torment: tides of numenera - immortal edition upgrade
8944,97255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,berserk - additional warhorse set
8945,97256,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,for the king
8946,97257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,berserk - additional scenario set
8947,97258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,room designer vr
8948,97259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,constellation distantia
8949,97260,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,minimized ultimate
8950,97261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,command live - korean missile crisis
8951,97262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,my vet practice
8952,97263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,fsx steam edition: cessna cu206 stationair add-on
8953,97264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,fsx steam edition: toposim us northeast add-on
8954,97265,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,slash it 2 - a himitsu exclusive edition
8955,97266,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,dragon ball xenoverse 2 - db super pack 2
8956,97267,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,slash it 2 - janjimusic exclusive edition
